ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
129859,Kathleen Stella Kathy Weston Blom,F,18.0,170.0,58.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Womens 800 metres,NoMedal
67608,Karl Leban,M,27.0,175.0,70.0,Austria,AUT,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,Speed Skating Mens 500 metres,NoMedal
102956,Jorge Roura Bonnet,M,21.0,175.0,70.0,Spain,ESP,1968 Winter,1968,Winter,Grenoble,Luge,Luge Mens Singles,NoMedal
41112,Andreas Andi Goldberger,M,21.0,172.0,54.0,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,Ski Jumping Mens Normal Hill Individual,NoMedal
11642,Matthew Nicholas Matt Biondi,M,22.0,200.0,95.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Mens 200 metres Freestyle,Bronze
18481,Henry William Carr,M,21.0,191.0,84.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Mens 4 x 400 metres Relay,Gold
94070,Antonis Petris,M,45.0,181.0,75.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Equestrianism,Equestrianism Mixed Jumping Individual,NoMedal
13364,Sharon Booth,F,16.0,166.0,56.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Womens 4 x 100 metres Medley Relay,NoMedal
72680,Ruslan Yuryovych Lysenko,M,29.0,178.0,70.0,Ukraine,UKR,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Mens 10 kilometres Sprint,NoMedal
103585,Pter Rusorn,M,24.0,170.0,69.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Mens Water Polo,Gold
37252,Frants Gerhardt Charles William Frisenfeldt,M,34.0,175.0,70.0,Denmark,DEN,1924 Summer,1924,Summer,Paris,Wrestling,Wrestling Mens Lightweight GrecoRoman,NoMedal
54316,Lynn A Jennings Hill,F,36.0,165.0,50.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Womens 5000 metres,NoMedal
77480,Nancy McDonnell Gabriel,F,21.0,160.0,54.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Womens Floor Exercise,NoMedal
22441,Andr Collin,M,24.0,175.0,70.0,Belgium,BEL,1912 Summer,1912,Summer,Stockholm,Art Competitions,Art Competitions Mixed Architecture,NoMedal
68013,Lee JinOk,M,22.0,185.0,72.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Mens 100 kilometres Team Time Trial,NoMedal
39573,Winston Oudkerk George,M,29.0,167.0,66.0,Guyana,GUY,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 400 metres,NoMedal
40477,Ilia Giorgadze,M,22.0,168.0,70.0,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Mens Horse Vault,NoMedal
35216,Nicolas Figre,M,33.0,176.0,70.0,France,FRA,2012 Summer,2012,Summer,London,Athletics,Athletics Mens Hammer Throw,NoMedal
41560,Jos Luis Gonzlez Snchez,M,34.0,180.0,63.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Mens 1500 metres,NoMedal
103709,Adam Rutter,M,21.0,170.0,58.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Mens 50 kilometres Walk,NoMedal
99036,Stefan Rasmussen,M,26.0,175.0,70.0,Denmark,DEN,1906 Summer,1906,Summer,Athina,Football,Football Mens Football,Gold
54353,Christian Jensen,M,31.0,175.0,70.0,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Weightlifting Mens Middleweight,NoMedal
65827,Vincent Lafko,M,27.0,186.0,91.0,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Handball,Handball Mens Handball,Silver
23642,Alistair Ian Cragg,M,28.0,180.0,60.0,Ireland,IRL,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Mens 1500 metres,NoMedal
97264,Tanyaporn Prucksakorn,F,22.0,168.0,70.0,Thailand,THA,2012 Summer,2012,Summer,London,Shooting,Shooting Womens Sporting Pistol 25 metres,NoMedal
119599,Panagiotis Therianos,M,25.0,171.0,67.0,Greece,GRE,1972 Summer,1972,Summer,Munich,Boxing,Boxing Mens Welterweight,NoMedal
95702,Duan Pohorele,M,21.0,180.0,95.0,Slovakia,SVK,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Mens Ice Hockey,NoMedal
8679,Claudius Claude Baudoux,M,30.0,175.0,70.0,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Mens Hockey,NoMedal
91212,Alkiviadis Papageorgopoulos,M,31.0,168.0,75.0,Greece,GRE,1968 Summer,1968,Summer,Mexico City,Shooting,Shooting Mixed RapidFire Pistol 25 metres,NoMedal
105001,Markus Sammer,M,25.0,188.0,95.0,Austria,AUT,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Mens Four,NoMedal
87479,Eva Karin Nyberg,F,19.0,165.0,56.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Womens 100 metres Freestyle,NoMedal
102576,Carlos Rosell Betbeze,M,26.0,175.0,70.0,Uruguay,URU,1948 Summer,1948,Summer,London,Basketball,Basketball Mens Basketball,NoMedal
15770,Manuel Brunet,M,30.0,179.0,79.0,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Mens Hockey,Gold
130682,Stuart Warwick Williams,M,20.0,180.0,71.0,New Zealand,NZL,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Mens Team Pursuit 4000 metres,NoMedal
117681,Otylia Maria Tabacka Orowska Kauowa,F,20.0,164.0,55.0,Poland,POL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Womens 800 metres,NoMedal
72403,Eric Luoma,M,31.0,175.0,70.0,Canada,CAN,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Mens 15 kilometres,NoMedal
17857,Fabian Cancellara,M,27.0,186.0,81.0,Switzerland,SUI,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Mens Road Race Individual,Silver
51359,Einar Hvoslef,M,31.0,175.0,70.0,Fram,NOR,1908 Summer,1908,Summer,London,Sailing,Sailing Mixed 8 metres,NoMedal
115742,Georg Streitberger,M,32.0,185.0,94.0,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Mens Super G,NoMedal
19139,Leonardo Cavallini,M,28.0,175.0,75.0,Italy-2,ITA,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Mens Four,NoMedal
88503,Enekpedekumoh Okporu,M,30.0,175.0,70.0,Nigeria,NGR,1992 Summer,1992,Summer,Barcelona,Wrestling,Wrestling Mens Middleweight Freestyle,NoMedal
3922,Gustaf Emil Andersson,M,38.0,175.0,70.0,Sweden,SWE,1924 Summer,1924,Summer,Paris,Shooting,Shooting Mens Free Rifle 400 600 and 800 metres Team,NoMedal
122689,Igor Vyacheslavovich Turchin,M,22.0,178.0,72.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Fencing,Fencing Mens epee Team,NoMedal
122926,Monica Alfia Twum Owusu,F,22.0,149.0,58.0,Ghana,GHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Womens 100 metres,NoMedal
40561,Brian Edward Girling,M,38.0,184.0,74.0,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed RapidFire Pistol 25 metres,NoMedal
41072,Santiago Goicoechea Orsolides,M,23.0,175.0,70.0,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Mens Hockey,NoMedal
98436,Tiina Maarit Raiskio,F,24.0,168.0,54.0,Finland,FIN,1988 Summer,1988,Summer,Seoul,Equestrianism,Equestrianism Mixed Dressage Team,NoMedal
123174,Raul Uhl,M,21.0,175.0,70.0,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed One Person Dinghy,NoMedal
28366,Bruce Donald Dickson,M,24.0,175.0,70.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Mens Coxed Pairs,NoMedal
131822,Wu TaoYan,M,37.0,164.0,60.0,Chinese Taipei,TPE,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed SmallBore Rifle Three Positions 50 metres,NoMedal
29050,Richard David Allan Dodds,M,25.0,181.0,72.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Mens Hockey,Bronze
21312,Jeffrey Jeff Christie,M,27.0,184.0,86.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mens Singles,NoMedal
58794,Valery Panayotovich Kerdemelidi,M,22.0,172.0,70.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Mens Parallel Bars,NoMedal
96905,Franziska Preu,F,19.0,173.0,60.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Womens 4 x 6 kilometres Relay,NoMedal
22353,Maria Coleman,F,35.0,173.0,65.0,Ireland,IRL,2004 Summer,2004,Summer,Athina,Sailing,Sailing Womens One Person Dinghy,NoMedal
134890,Bolat Nuriddinovich Zhumadilov,M,27.0,164.0,51.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Mens Flyweight,Silver
114027,Raa Sraka,F,32.0,174.0,72.0,Slovenia,SLO,2012 Summer,2012,Summer,London,Judo,Judo Womens Middleweight,NoMedal
82850,Earl Max Arlie Mucks,M,20.0,191.0,117.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Mens Discus Throw,NoMedal
98702,Benito Ramos Ramos,M,42.0,170.0,71.0,Mexico,MEX,1960 Summer,1960,Summer,Roma,Fencing,Fencing Mens Sabre Individual,NoMedal
114438,Agnieszka StaroNagay,F,35.0,169.0,61.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Womens Air Rifle 10 metres,NoMedal
60496,Marissa Petra King,F,17.0,154.0,53.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Womens Floor Exercise,NoMedal
24292,Carol Cummings Kellum,F,26.0,162.0,50.0,Jamaica,JAM,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Womens 4 x 400 metres Relay,NoMedal
34253,David Andrew Faulds,M,23.0,183.0,80.0,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Mens Four,NoMedal
34163,Kaitlyn Brooke Farrington,F,24.0,163.0,57.0,United States,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Womens Halfpipe,Gold
58207,Yukari Kawase,F,21.0,182.0,64.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Womens Volleyball,NoMedal
91438,Parisot,M,24.0,175.0,70.0,France,FRA,1900 Summer,1900,Summer,Paris,Gymnastics,Gymnastics Mens Individual AllAround,NoMedal
132975,Cem Ylmaz,M,34.0,180.0,70.0,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Mens Lightweight Double Sculls,NoMedal
109704,Takashi Shibata,M,28.0,160.0,63.0,Japan,JPN,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Mens 10 kilometres Sprint,NoMedal
111910,Eveline Slavici,F,19.0,175.0,70.0,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Womens Balance Beam,NoMedal
9115,Leszek Bebo,M,30.0,177.0,70.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Mens Marathon,NoMedal
123725,Alena Vachovcov,F,30.0,170.0,65.0,Czech Republic,CZE,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Womens Doubles,NoMedal
78655,Mario Rafael Mendoza,M,24.0,170.0,67.0,Belize,BIZ,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Mens Lightweight,NoMedal
82268,Ronald Hugh Ron Morris,M,25.0,178.0,70.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Mens Pole Vault,Silver
21646,Cesare Cipollini,M,17.0,175.0,65.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Cycling,Cycling Mens Team Pursuit 4000 metres,NoMedal
106336,Amrita Sawaram,F,20.0,150.0,43.0,Mauritius,MRI,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Womens Singles,NoMedal
20465,Sergey Vitalyevich Chernetsky,M,26.0,176.0,63.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Mens Road Race Individual,NoMedal
27301,Paul Charles Delheid,M,18.0,175.0,70.0,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Mens Hockey,NoMedal
71626,Dirk Nicolaas Lotsij,M,29.0,175.0,70.0,Netherlands,NED,1912 Summer,1912,Summer,Stockholm,Football,Football Mens Football,Bronze
53788,Jonathan Janson,M,26.0,190.0,95.0,Bluebottle,GBR,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed Three Person Keelboat,Bronze
3629,Zoya Sergeyevna Ananchenko,F,19.0,165.0,67.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,Canoeing Womens Kayak Fours 500 metres,NoMedal
63740,Matija Kranjc,M,28.0,183.0,91.0,Slovenia,SLO,2012 Summer,2012,Summer,London,Athletics,Athletics Mens Javelin Throw,NoMedal
78391,Julius Garibaldi Gari Melchers,M,71.0,175.0,70.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,Art Competitions Mixed Painting Unknown Event,NoMedal
101297,Ivan Roberts,M,19.0,175.0,70.0,Seychelles,SEY,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Mens 50 metres Freestyle,NoMedal
104854,Satu Maarit Anneli Salonen,F,24.0,167.0,58.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Womens 4 x 5 kilometres Relay,NoMedal
91740,Nicolas Achille Paroche,M,52.0,170.0,70.0,France,FRA,1920 Summer,1920,Summer,Antwerpen,Shooting,Shooting Mens Military Rifle Prone 600 metres Team,NoMedal
23123,Iris Corniani,F,17.0,173.0,58.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Womens 100 metres Breaststroke,NoMedal
88847,AnnaCarin Helena Cecilia OlofssonZidek,F,36.0,159.0,55.0,Sweden,SWE,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Womens 15 kilometres,NoMedal
72090,Lszl Ludmann,M,22.0,177.0,72.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Shooting,Shooting Mixed Trap,NoMedal
57266,Cludio Mitsuhiro Kano,M,22.0,178.0,68.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Mens Doubles,NoMedal
122262,Maria Tselaridou,F,23.0,150.0,52.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Judo,Judo Womens HalfLightweight,NoMedal
51581,Louis Claude Ichard,M,19.0,169.0,57.0,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Mens Marathon,NoMedal
89852,Andreas Anderl Ostler,M,31.0,175.0,70.0,Germany,GER,1952 Winter,1952,Winter,Oslo,Bobsleigh,Bobsleigh Mens Four,Gold
65469,Kwak HyokJu,M,20.0,162.0,48.0,North Korea,PRK,2004 Summer,2004,Summer,Athina,Boxing,Boxing Mens LightFlyweight,NoMedal
65505,Kimi Ming Mark Kwok,M,23.0,175.0,77.0,Hong Kong,HKG,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Mens 200 metres Butterfly,NoMedal
103097,Gyrgy Rozgonyi,M,24.0,175.0,70.0,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Fencing,Fencing Mens Foil Individual,NoMedal
36290,Ivar Formo,M,20.0,188.0,78.0,Norway,NOR,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Mens 4 x 10 kilometres Relay,Silver
122053,Aleksey Borisovich Troshchinsky,M,24.0,180.0,80.0,Kazakhstan,KAZ,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Mens Ice Hockey,NoMedal
106724,Adrie Ard Schenk,M,23.0,190.0,90.0,Netherlands,NED,1968 Winter,1968,Winter,Grenoble,Speed Skating,Speed Skating Mens 500 metres,NoMedal
60456,Jolanda Kindle Vogt,F,18.0,165.0,60.0,Liechtenstein,LIE,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Womens Downhill,NoMedal
107439,Robert Schoonjans,M,26.0,175.0,70.0,Belgium,BEL,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Mens 3000 metres Steeplechase,NoMedal
86351,Olav Nilsen,M,26.0,175.0,70.0,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Mens Flyweight,NoMedal
57250,Tivadar Kanizsa,M,23.0,180.0,78.0,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Water Polo,Water Polo Mens Water Polo,Gold
10247,Nesbit Christopher Bentley,M,24.0,175.0,70.0,Fiji,FIJ,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed One Person Dinghy,NoMedal
131655,James Henry Harry Wozniak,M,20.0,207.0,72.0,Barbados,BAR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Mens 200 metres Butterfly,NoMedal
120858,Sergiu Toma,M,29.0,180.0,81.0,United Arab Emirates,UAE,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Mens HalfMiddleweight,Bronze
114917,Manfred Stengl,M,17.0,175.0,70.0,Austria-1,AUT,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Mixed Mens Doubles,Gold
86461,Cynthia Susan Cindy Ninos,F,29.0,175.0,70.0,Greece,GRE,2002 Winter,2002,Winter,Salt Lake City,Skeleton,Skeleton Womens Skeleton,NoMedal
76458,Miroslav Matiako,M,23.0,182.0,72.0,Slovakia,SVK,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Mens 10 kilometres Sprint,NoMedal
114513,Vernon Ronald Stauble,M,22.0,180.0,81.0,Trinidad and Tobago,TTO,1972 Summer,1972,Summer,Munich,Cycling,Cycling Mens 100 kilometres Team Time Trial,NoMedal
85287,Haley Nicole Nemra,F,18.0,168.0,59.0,Marshall Islands,MHL,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Womens 800 metres,NoMedal
55717,Perianne Jones,F,24.0,167.0,55.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Womens 15 km Skiathlon,NoMedal
109161,Borys Anfiyanovych Shakhlin,M,32.0,171.0,71.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Mens Horizontal Bar,Gold
97348,Yelena Vasilyevna Pshikova,F,30.0,190.0,78.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Womens Basketball,NoMedal
90782,Ioannis Palios,M,26.0,186.0,90.0,Greece,GRE,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Mens Water Polo,NoMedal
14476,Julia Helen Bracewell,F,28.0,155.0,54.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Fencing,Fencing Womens Foil Team,NoMedal
122867,Chlo Marianne  Tutton,F,20.0,169.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 200 metres Breaststroke,NoMedal
130628,Brenda Lilian Williams Mander Hickman,F,65.0,162.0,53.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Equestrianism,Equestrianism Mixed Dressage Individual,NoMedal
3269,Andrs Amador Velsco,M,43.0,175.0,72.0,El Salvador,ESA,1968 Summer,1968,Summer,Mexico City,Shooting,Shooting Mixed Skeet,NoMedal
103598,Andrew Russell,M,25.0,180.0,84.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Canoeing,Canoeing Mens Canadian Doubles 1000 metres,NoMedal
119448,Texier I,M,24.0,175.0,70.0,C.V.A.-7,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 051 Ton,NoMedal
116811,Hiromi Suzuki,F,23.0,155.0,43.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Womens 10000 metres,NoMedal
14743,Yannick Brauchli,M,23.0,173.0,63.0,Switzerland,SUI,2012 Summer,2012,Summer,London,Sailing,Sailing Mens Two Person Dinghy,NoMedal
82841,Saad Hamada Mubarak Ali,M,31.0,165.0,67.0,Bahrain,BRN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Mens Marathon,NoMedal
40608,Hugo Gittens,M,28.0,171.0,75.0,Trinidad and Tobago,TTO,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Mens Lightweight,NoMedal
31023,Yekaterina Vladimirovna Dyachenko,F,20.0,167.0,53.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Fencing,Fencing Womens Sabre Individual,NoMedal
43411,Gu Beibei,F,23.0,166.0,48.0,China,CHN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Womens Duet,NoMedal
133075,Yoo HyeMin,F,20.0,167.0,60.0,South Korea,KOR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Womens Giant Slalom,NoMedal
13660,Oleksandr Stepanovych Bortiuk,M,28.0,179.0,88.0,Ukraine,UKR,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Mens Two,NoMedal
110795,Nelson Simon Hernndez,M,26.0,190.0,83.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Mens Quadruple Sculls,NoMedal
126002,Sergio Waldo Vergara Parada,M,36.0,185.0,81.0,Chile,CHI,1964 Summer,1964,Summer,Tokyo,Fencing,Fencing Mens epee Individual,NoMedal
112783,Mohammad Reza Sokhtesaraie,M,26.0,190.0,100.0,Iran,IRI,1976 Summer,1976,Summer,Montreal,Wrestling,Wrestling Mens Heavyweight Freestyle,NoMedal
126533,Franois Antoine Vilamitjana Caubet,M,53.0,175.0,70.0,Martha-1,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 12 Ton,Bronze
773,Moustafa Adam,M,19.0,173.0,71.0,Egypt,EGY,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Mens Individual,NoMedal
102944,Adolphe Emmanuel Rouleau,M,32.0,175.0,70.0,France,FRA,1900 Summer,1900,Summer,Paris,Fencing,Fencing Mens Foil Masters Individual,NoMedal
92293,Jure Pavli,M,21.0,191.0,70.0,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Mens Road Race Individual,NoMedal
25051,Denis St George Daly,M,37.0,175.0,70.0,Foxhunters Hurlingham,GBR,1900 Summer,1900,Summer,Paris,Polo,Polo Mens Polo,Gold
53112,James Stanley Jackson,M,24.0,175.0,70.0,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Cycling,Cycling Mens Road Race Individual,NoMedal
39083,Blake Gaudry,M,20.0,179.0,72.0,Australia,AUS,2012 Summer,2012,Summer,London,Trampolining,Trampolining Mens Individual,NoMedal
90861,Paul Rory Palmer,M,21.0,200.0,95.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Mens 200 metres Freestyle,NoMedal
83924,Rasmus Paul Myrgren,M,29.0,175.0,83.0,Sweden,SWE,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mens One Person Dinghy,NoMedal
52241,Paula Ioan,F,17.0,162.0,55.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Womens Team AllAround,NoMedal
34160,Osvaldo Farrs,M,16.0,175.0,70.0,Paraguay,PAR,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Trap,NoMedal
42209,E Grad,M,24.0,175.0,70.0,France,FRA,1900 Summer,1900,Summer,Paris,Fencing,Fencing Mens epee Individual,NoMedal
69743,Tom Liebscher,M,23.0,189.0,89.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,Canoeing Mens Kayak Fours 1000 metres,Gold
73601,William Victor Bill Mahony,M,19.0,180.0,70.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Mens 200 metres Breaststroke,NoMedal
27054,Peter Deimbck,M,18.0,183.0,79.0,Austria,AUT,1960 Summer,1960,Summer,Roma,Cycling,Cycling Mens 100 kilometres Team Time Trial,NoMedal
39222,Abdallah Gazi,M,24.0,175.0,70.0,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Rowing,Rowing Mens Coxed Eights,NoMedal
20319,Chen Yongyan,F,21.0,158.0,44.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Womens Horse Vault,NoMedal
57590,Ernst Wilhelm Ludvig Karlberg,M,22.0,175.0,70.0,Sweden,SWE,1924 Winter,1924,Winter,Chamonix,Ice Hockey,Ice Hockey Mens Ice Hockey,NoMedal
23323,Francesco Costantino,M,23.0,152.0,50.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Wrestling,Wrestling Mens LightFlyweight GrecoRoman,NoMedal
35969,Alfred Flury,M,21.0,180.0,70.0,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Mens Middleweight,NoMedal
65044,Kuo HsingChun,F,22.0,157.0,58.0,Chinese Taipei,TPE,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Womens Lightweight,Bronze
22160,Marilyn E Cochran Brown,F,21.0,170.0,59.0,United States,USA,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Womens Giant Slalom,NoMedal
117453,va Szkely Gyarmati,F,29.0,175.0,70.0,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Womens 200 metres Breaststroke,Silver
100589,Kenneth Alan Ken Richmond,M,26.0,175.0,70.0,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Wrestling,Wrestling Mens Heavyweight Freestyle,Bronze
110461,Radovan Siljevski,M,26.0,189.0,80.0,Serbia,SRB,2012 Summer,2012,Summer,London,Swimming,Swimming Mens 200 metres Freestyle,NoMedal
125827,Cornel Vena,M,24.0,175.0,70.0,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Mens Individual,NoMedal
60876,Daniel Kistler,M,30.0,185.0,88.0,Switzerland,SUI,1992 Summer,1992,Summer,Barcelona,Judo,Judo Mens Middleweight,NoMedal
103800,Sarah Michelle Ryan,F,23.0,173.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Womens 4 x 100 metres Medley Relay,Silver
30435,Christof Duffner,M,22.0,184.0,66.0,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,Ski Jumping Mens Large Hill Team,Gold
23055,Eugne Louis Auguste Cordonnier,M,31.0,175.0,70.0,France,FRA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Mens Individual AllAround,NoMedal
79476,Daniel Dan Middleman,M,26.0,180.0,61.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Mens 10000 metres,NoMedal
131614,Kelsi Worrell,F,22.0,180.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 100 metres Butterfly,NoMedal
